parameter,r_hat,ess_bulk
z_state|GO|2023-07-16 00:00:00,1.0080824592170912,181.2366699893663
z_state|GO|2023-07-23 00:00:00,1.0168290430783389,181.16293541219994
z_state|GO|2023-07-30 00:00:00,1.0281639329105772,141.12188745474143
z_state|GO|2023-08-06 00:00:00,1.028615934869702,144.64618372209972
z_state|GO|2023-08-13 00:00:00,1.0327102453243004,127.05185376462387
z_state|GO|2023-08-20 00:00:00,1.0466067529917118,89.96635026020374
z_state|GO|2023-08-27 00:00:00,1.0323458273477122,135.8716085591857
z_state|GO|2023-09-03 00:00:00,1.033590457223386,138.3240405053794
z_state|GO|2023-09-10 00:00:00,1.0259120485085218,147.96644796385308
z_state|GO|2023-09-17 00:00:00,1.027659759855321,176.55795585795363
z_state|GO|2023-09-24 00:00:00,1.0368223264591823,127.369405412046
z_state|GO|2023-10-01 00:00:00,1.0093717595829605,189.05456767146399
z_state|GO|2023-10-08 00:00:00,1.0114344684396843,214.70384301891497
z_state|GO|2023-10-15 00:00:00,1.0088009896381847,200.28957925329837
z_state|GO|2023-10-22 00:00:00,1.0154992600824595,201.8720800216124
z_state|GO|2023-10-29 00:00:00,1.0157652635792707,185.30289724172155
z_state|GO|2023-11-05 00:00:00,1.0199664456206354,214.51467022607594
z_state|GO|2023-11-12 00:00:00,1.0304347820730653,191.59919922135953
z_state|GO|2023-11-19 00:00:00,1.028965344658388,175.16144991111108
z_state|GO|2023-11-26 00:00:00,1.0223591594644612,177.84265757458297
z_state|GO|2023-12-03 00:00:00,1.019527825617491,176.35213033562027
z_state|GO|2023-12-10 00:00:00,1.0182255438506644,176.2656620001059
z_state|GO|2023-12-17 00:00:00,1.019794607521849,177.69393702764836
z_state|GO|2023-12-24 00:00:00,1.0231688630501776,161.27012086260117
z_state|GO|2023-12-31 00:00:00,1.0186658430876712,198.5287727460996
z_state|GO|2024-01-07 00:00:00,1.0281613655319761,196.03347242297068
z_state|GO|2024-01-14 00:00:00,1.0231348169497296,203.52789529033444
z_state|GO|2024-01-21 00:00:00,1.0235571059383457,181.11718606418313
z_state|GO|2024-01-28 00:00:00,1.019388020838978,195.24401378451915
z_state|GO|2024-02-04 00:00:00,1.0160419302931085,211.9256686171663
z_state|GO|2024-02-11 00:00:00,1.0110133731672257,204.01212492679727
z_state|GO|2024-02-18 00:00:00,1.0185068956774384,177.77765371700036
z_state|GO|2024-02-25 00:00:00,1.030739707567431,138.3957846639608
z_state|GO|2024-03-03 00:00:00,1.0335539191269463,148.77419505565055
z_state|GO|2024-03-10 00:00:00,1.0266600191463342,156.1476641962785
z_state|GO|2024-03-17 00:00:00,1.022301988277368,167.92343974873245
z_state|GO|2024-03-24 00:00:00,1.0240180119272249,167.77888702404857
z_state|GO|2024-03-31 00:00:00,1.026046587238521,159.8245371043161
z_state|GO|2024-04-07 00:00:00,1.0267762275858623,164.50620085231378
z_state|GO|2024-04-14 00:00:00,1.0239800132874488,163.88794029500238
z_state|GO|2024-04-21 00:00:00,1.0232584632233213,139.39145164807834
z_state|GO|2024-04-28 00:00:00,1.037424756593231,123.69331177203422
z_state|GO|2024-05-05 00:00:00,1.02977641772704,191.58370498121408
z_state|GO|2024-05-12 00:00:00,1.026601316453661,178.59242375324303
z_state|GO|2024-05-19 00:00:00,1.0204869017514624,178.93230312147202
z_state|GO|2024-05-26 00:00:00,1.0217972133320383,149.00252682670302
z_state|GO|2024-06-02 00:00:00,1.0297002247464513,140.91398530224916
z_state|GO|2024-06-09 00:00:00,1.018565731699158,166.75639859697466
z_state|GO|2024-06-16 00:00:00,1.0190890456856974,176.12993273077848
z_state|GO|2024-06-23 00:00:00,1.0194391019381224,131.4297267888359
z_state|GO|2024-06-30 00:00:00,1.0205813674183852,118.04838838213716
z_state|GO|2024-07-07 00:00:00,1.0372146873781343,108.1911337841535
z_state|GO|2024-07-14 00:00:00,1.0375646865998824,102.4404610558122
z_state|GO|2024-07-21 00:00:00,1.0126758798273587,138.61164702505687
z_state|GO|2024-07-28 00:00:00,1.023169460338375,128.53551263987566
z_state|GO|2024-08-04 00:00:00,1.020509114231702,128.41066283617408
z_state|GO|2024-08-11 00:00:00,1.0224276776531658,145.84933833537934
z_state|GO|2024-08-18 00:00:00,1.0118345556310315,181.65080804247899
z_state|GO|2024-08-25 00:00:00,1.0055946026145015,193.01951256641
z_state|GO|2024-09-01 00:00:00,1.0069860197789398,199.43581391721062
z_state|GO|2024-09-08 00:00:00,1.0104373125637651,195.4820442788224
z_state|GO|2024-09-15 00:00:00,1.020646717700048,179.10939530607288
z_state|GO|2024-09-22 00:00:00,1.02347818349114,162.49519500581937
z_state|GO|2024-09-29 00:00:00,1.0257843399178876,174.2754292207455
z_state|GO|2024-10-06 00:00:00,1.032242444023729,163.51366358135445
z_state|GO|2024-10-13 00:00:00,1.037435000046118,162.92702377247318
z_state|GO|2024-10-20 00:00:00,1.0242722701485993,188.87092128603598
z_state|GO|2024-10-27 00:00:00,1.0237115958646363,185.80031811017
z_state|GO|2024-11-03 00:00:00,1.0300027752003593,175.62663418793466
z_state|GO|2024-11-10 00:00:00,1.0417715032938963,143.28155906937775
z_state|GO|2024-11-17 00:00:00,1.0475262155174312,83.76091159796906
z_state|GO|2024-11-24 00:00:00,1.061419961357653,77.03950480959894
z_state|GO|2024-12-01 00:00:00,1.0577799234486809,103.71041986652773
z_state|GO|2024-12-08 00:00:00,1.0441569015279955,116.93342269759898
z_state|GO|2024-12-15 00:00:00,1.0352616407767108,132.34249947207866
z_state|GO|2024-12-22 00:00:00,1.0351110496802893,113.8864536166184
z_state|GO|2024-12-29 00:00:00,1.026399132203328,131.81944400298227
z_state|GO|2025-01-05 00:00:00,1.0311916526877876,136.9231724426577
z_state|GO|2025-01-12 00:00:00,1.0327260953284167,151.36459200717184
z_state|GO|2025-01-19 00:00:00,1.0398833358192157,130.36266642768265
z_state|GO|2025-01-26 00:00:00,1.0232690528307007,187.62970270282324
z_state|GO|2025-02-02 00:00:00,1.0164146035696022,192.88451290434367
z_state|GO|2025-02-09 00:00:00,1.0220908143482859,190.10572041265004
z_state|GO|2025-02-16 00:00:00,1.0097435846246567,183.83219720253786
z_state|GO|2025-02-23 00:00:00,1.0185455279449975,177.755063319299
z_state|GO|2025-03-02 00:00:00,1.0074620183232978,191.48563400592624
z_state|GO|2025-03-09 00:00:00,1.015767999809185,192.56060317892366
z_state|GO|2025-03-16 00:00:00,1.0130444062679083,188.73601227277894
z_state|GO|2025-03-23 00:00:00,1.0079888146757714,179.6276899471721
z_state|GO|2025-03-30 00:00:00,1.0095385098772542,181.19163377452338
z_state|GO|2025-04-06 00:00:00,1.0135655065693434,188.824168780003
z_state|GO|2025-04-13 00:00:00,1.0318024216417807,172.00548263904966
z_state|GO|2025-04-20 00:00:00,1.0377482624720853,172.0234161569775
z_state|GO|2025-04-27 00:00:00,1.0345535199721958,184.63720730889438
z_state|GO|2025-05-04 00:00:00,1.0394301147421114,119.88877793105034
z_state|GO|2025-05-11 00:00:00,1.0367955480934876,142.4254070514381
z_state|GO|2025-05-18 00:00:00,1.0233880504316701,193.4404804906889
z_state|GO|2025-05-25 00:00:00,1.0240643523386692,176.73693049434002
z_state|GO|2025-06-01 00:00:00,1.032674944834421,179.77993505911468
z_state|GO|2025-06-08 00:00:00,1.0297447141048923,157.12926380075655
z_state|GO|2025-06-15 00:00:00,1.0234617541621633,135.91806762277366
z_state|GO|2025-06-22 00:00:00,1.0422426443780632,95.16590693695294
z_state|GO|2025-06-29 00:00:00,1.0422686308006992,134.7151192502452
z_state|GO|2025-07-06 00:00:00,1.0585048962662642,52.725116890608305
z_state|GO|2025-07-13 00:00:00,1.0461989997506669,110.17763541554962
z_state|GO|2025-07-20 00:00:00,1.0414826645238153,124.64551654477329
z_state|GO|2025-07-27 00:00:00,1.0430702054888945,85.22711521962842
z_state|GO|2025-08-03 00:00:00,1.03252488386349,137.96082672059077
z_state|GO|2025-08-10 00:00:00,1.0279438716495923,118.01935924869397
z_state|GO|2025-08-17 00:00:00,1.0163243423293895,140.4641359556508
z_state|GO|2025-08-24 00:00:00,1.0095681343902814,160.41572331458076
z_state|GO|2025-08-31 00:00:00,1.0100373786264047,168.28734300840284
z_state|GO|2025-09-07 00:00:00,1.016296294531218,164.37093119423585
z_state|GO|2025-09-14 00:00:00,1.0245291087814516,150.54423872575995
z_state|GO|2025-09-21 00:00:00,1.025435848622352,153.51905295583663
z_state|GO|2025-09-28 00:00:00,1.0252820011761457,151.11176038350095
z_state|GO|2025-10-05 00:00:00,1.0271690628094994,168.31205321920692
z_state|GO|2025-10-12 00:00:00,1.0322870167825577,122.45877140621054
z_state|GO|2025-10-19 00:00:00,1.0262295001055317,175.4151980873056
z_state|GO|2025-10-26 00:00:00,1.0254722766781,186.35312034511176
z_state|GO|2025-11-02 00:00:00,1.0299995987541104,161.96472437989974
z_state|GO|2025-11-09 00:00:00,1.0406613077130333,140.5457819123506
z_state|GO|2025-11-16 00:00:00,1.0280791798245084,151.7905549300654
z_state|GO|2025-11-23 00:00:00,1.027688043214769,157.25973060860971
z_state|GO|2025-11-30 00:00:00,1.0280539117285927,140.1692447810615
z_state|GO|2025-12-07 00:00:00,1.0272181399631275,173.20640957932795
z_state|GO|2025-12-14 00:00:00,1.024295455213576,208.1285794281287
z_state|GO|2025-12-21 00:00:00,1.0369452538529902,185.15094319260496
z_state|GO|2025-12-28 00:00:00,1.0475447814151893,135.6718039521903
z_state|MA|2015-01-04 00:00:00,1.0273999249228662,178.33284415635293
z_state|MA|2015-01-11 00:00:00,1.0175136479213998,155.43635627983605
z_state|MA|2015-01-18 00:00:00,1.01067833859534,133.04172285968667
z_state|MA|2015-01-25 00:00:00,1.0111875172904563,124.33307903047576
z_state|MA|2015-02-01 00:00:00,1.0255556270119042,107.27337622140696
z_state|MA|2015-02-08 00:00:00,1.0287956919542598,79.93137835453308
z_state|MA|2015-02-15 00:00:00,1.0399891708639053,81.44001660011125
z_state|MA|2015-02-22 00:00:00,1.036392086455785,84.4218914050908
z_state|MA|2015-03-01 00:00:00,1.024889022707548,115.15875022317609
z_state|MA|2015-03-08 00:00:00,1.0282380635473072,110.36002915795768
z_state|MA|2015-03-15 00:00:00,1.0256058998705035,96.19041277296041
z_state|MA|2015-03-22 00:00:00,1.0344321409655088,75.12378678597902
z_state|MA|2015-03-29 00:00:00,1.0180084378904746,77.27344092530133
z_state|MA|2015-04-05 00:00:00,1.0173958119581512,95.82189608369993
z_state|MA|2015-04-12 00:00:00,1.0308969590936072,98.52467083166412
z_state|MA|2015-04-19 00:00:00,1.0250526867442178,87.8387684474882
z_state|MA|2015-04-26 00:00:00,1.0314773613860497,70.49578458952965
z_state|MA|2015-05-03 00:00:00,1.0192109687049826,91.49522181535937
z_state|MA|2015-05-10 00:00:00,1.0348636756764475,79.31653506704501
z_state|MA|2015-05-17 00:00:00,1.0385261330358397,71.91748129179832
z_state|MA|2015-05-24 00:00:00,1.0174541822085206,115.13809506405039
z_state|MA|2015-05-31 00:00:00,1.030357287166604,115.25922618567749
z_state|MA|2015-06-07 00:00:00,1.0281060067391263,118.7284425645352
z_state|MA|2015-06-14 00:00:00,1.0325299322385386,107.45133651792891
z_state|MA|2015-06-21 00:00:00,1.0233551252976452,116.0557819973537
z_state|MA|2015-06-28 00:00:00,1.0227648120354471,117.2230439132006
z_state|MA|2015-07-05 00:00:00,1.0308250003658543,92.303095201074
z_state|MA|2015-07-12 00:00:00,1.0240299062252765,117.46258101163686
z_state|MA|2015-07-19 00:00:00,1.0283954485499713,107.46127808094896
z_state|MA|2015-07-26 00:00:00,1.0222873348609598,116.14116318399454
z_state|MA|2015-08-02 00:00:00,1.014418738679124,133.25209042792633
z_state|MA|2015-08-09 00:00:00,1.0143820580945282,138.72474732153117
z_state|MA|2015-08-16 00:00:00,1.0146105566108858,115.77358308948153
z_state|MA|2015-08-23 00:00:00,1.0304943296497646,103.10542190717572
z_state|MA|2015-08-30 00:00:00,1.0285495493770043,102.10644862736034
z_state|MA|2015-09-06 00:00:00,1.0177534700606576,102.42623086318746
z_state|MA|2015-09-13 00:00:00,1.0221496037744577,101.17012882440467
z_state|MA|2015-09-20 00:00:00,1.0251537889440794,83.68055834514088
z_state|MA|2015-09-27 00:00:00,1.0211853681654608,77.59061675488388
z_state|MA|2015-10-04 00:00:00,1.0243698913619574,91.83345034138416
z_state|MA|2015-10-11 00:00:00,1.045128325086386,70.40132216611201
z_state|MA|2015-10-18 00:00:00,1.0379371735037117,85.48689149193129
z_state|MA|2015-10-25 00:00:00,1.0150903323269496,86.14867268671529
z_state|MA|2015-11-01 00:00:00,1.0169838772476865,84.19164554313238
z_state|MA|2015-11-08 00:00:00,1.025357337931697,61.846928032156896
z_state|MA|2015-11-15 00:00:00,1.0349763656314734,54.66024984622136
z_state|MA|2015-11-22 00:00:00,1.0254108395449888,81.14970052572396
z_state|MA|2015-11-29 00:00:00,1.0268547404150172,71.13743186475499
z_state|MA|2015-12-06 00:00:00,1.0209183429883342,97.71459534791215
z_state|MA|2015-12-13 00:00:00,1.0120276496572786,107.90412416281353
z_state|MA|2015-12-20 00:00:00,1.0148401816256563,97.76198944236351
z_state|MA|2015-12-27 00:00:00,1.0224636023454894,71.35051357946901
z_state|MA|2016-01-03 00:00:00,1.0288733208174814,69.11941936995329
z_state|MA|2016-01-10 00:00:00,1.0405006223099886,61.94815735302307
z_state|MA|2016-01-17 00:00:00,1.035220411341825,74.12531417602483
z_state|MA|2016-01-24 00:00:00,1.032799242898456,85.86237154761628
z_state|MA|2016-01-31 00:00:00,1.0206008648619391,111.84969734330612
z_state|MA|2016-02-07 00:00:00,1.0225394503821006,103.22766825703049
z_state|MA|2016-02-14 00:00:00,1.0211825068018063,88.2662729386287
z_state|MA|2016-02-21 00:00:00,1.0471003747608443,72.07889308625238
z_state|MA|2016-02-28 00:00:00,1.0343648553137994,77.49761735362212
z_state|MA|2016-03-06 00:00:00,1.0200033189985707,78.68760528490498
z_state|MA|2016-03-13 00:00:00,1.028146050992917,80.47626540914509
z_state|MA|2016-03-20 00:00:00,1.0169462338479998,99.25510882664703
z_state|MA|2016-03-27 00:00:00,1.0185698425555003,102.89052694471606
z_state|MA|2016-04-03 00:00:00,1.0235015280017972,99.96705074639667
z_state|MA|2016-04-10 00:00:00,1.029166366022373,84.69706732709226
z_state|MA|2016-04-17 00:00:00,1.021374825375481,72.41045609271512
z_state|MA|2016-04-24 00:00:00,1.0165415568060594,90.95185967235808
z_state|MA|2016-05-01 00:00:00,1.019734312841085,82.64830193356248
z_state|MA|2016-05-08 00:00:00,1.011977829880543,73.45464341549639
z_state|MA|2016-05-15 00:00:00,1.0121092790591295,84.48859202838989
z_state|MA|2016-05-22 00:00:00,1.0136528803237843,95.01123874341803
z_state|MA|2016-05-29 00:00:00,1.016989404878959,92.06922257234483
z_state|MA|2016-06-05 00:00:00,1.0227916255961502,67.42491596825091
z_state|MA|2016-06-12 00:00:00,1.019562552274274,66.97779752992834
z_state|MA|2016-06-19 00:00:00,1.030826816485707,55.132487477104554
z_state|MA|2016-06-26 00:00:00,1.0268946795855722,75.36402450045284
z_state|MA|2016-07-03 00:00:00,1.0410803156604869,82.36312797065462
z_state|MA|2016-07-10 00:00:00,1.0301874103376267,81.8277685219169
z_state|MA|2016-07-17 00:00:00,1.0255384323637255,68.89866032900684
z_state|MA|2016-07-24 00:00:00,1.020177386954607,96.45357798615512
z_state|MA|2016-07-31 00:00:00,1.0247596213985617,92.16017686027074
z_state|MA|2016-08-07 00:00:00,1.0230936413935539,88.14452525678924
z_state|MA|2016-08-14 00:00:00,1.0109455842784671,97.62593366135432
z_state|MA|2016-08-21 00:00:00,1.0150185341149578,89.77860312808569
z_state|MA|2016-08-28 00:00:00,1.0121539375709134,82.3558458138782
z_state|MA|2016-09-04 00:00:00,1.0034722341345412,103.5974541013463
z_state|MA|2016-09-11 00:00:00,1.0148934376859813,99.68166957092099
z_state|MA|2016-09-18 00:00:00,1.0213146216777849,92.32302092152109
z_state|MA|2016-09-25 00:00:00,1.0259687052287356,95.48183607716902
z_state|MA|2016-10-02 00:00:00,1.0233063219443816,98.414318612404
z_state|MA|2016-10-09 00:00:00,1.026231763474617,93.02657223888824
z_state|MA|2016-10-16 00:00:00,1.012267267092695,77.10235951558496
z_state|MA|2016-10-23 00:00:00,1.0182613675206815,71.65830446122725
z_state|MA|2016-10-30 00:00:00,1.0230710520619424,57.41216065070983
z_state|MA|2016-11-06 00:00:00,1.0250226849063153,71.52077692812576
z_state|MA|2016-11-13 00:00:00,1.0213243903395575,77.98326077051034
z_state|MA|2016-11-20 00:00:00,1.0213074135332398,74.2182607320517
z_state|MA|2016-11-27 00:00:00,1.0276424687089465,64.94079274115188
z_state|MA|2016-12-04 00:00:00,1.030726129992754,68.61020782079223
z_state|MA|2016-12-11 00:00:00,1.0368958722222748,75.08104683840118
z_state|MA|2016-12-18 00:00:00,1.0291957210505278,78.49192101709116
z_state|MA|2016-12-25 00:00:00,1.0345284013904532,94.69062088423456
z_state|MA|2017-01-01 00:00:00,1.0227158779900385,131.05883501910589
z_state|MA|2017-01-08 00:00:00,1.0413438572761649,70.59896189455016
z_state|MA|2017-01-15 00:00:00,1.0346450895756865,81.01250950522282
z_state|MA|2017-01-22 00:00:00,1.0294678060134899,100.61737046546662
z_state|MA|2017-01-29 00:00:00,1.0287581455871648,100.00459664190937
z_state|MA|2017-02-05 00:00:00,1.0212434519338995,87.57530197209334
z_state|MA|2017-02-12 00:00:00,1.0152331088386262,91.33227682117241
z_state|MA|2017-02-19 00:00:00,1.0215300415025896,79.93479435185127
z_state|MA|2017-02-26 00:00:00,1.0255533253356182,68.64962524376935
z_state|MA|2017-03-05 00:00:00,1.025741809595602,73.85448218412648
z_state|MA|2017-03-12 00:00:00,1.01720903306847,95.26472244488463
z_state|MA|2017-03-19 00:00:00,1.031616632256011,89.07924850991343
z_state|MA|2017-03-26 00:00:00,1.02195845627249,96.02424924573404
z_state|MA|2017-04-02 00:00:00,1.027485931171944,74.17207790471183
z_state|MA|2017-04-09 00:00:00,1.0244147558064751,85.76718624652689
z_state|MA|2017-04-16 00:00:00,1.027301215190808,94.87630682138638
z_state|MA|2017-04-23 00:00:00,1.0424509680184189,64.42258430298473
z_state|MA|2017-04-30 00:00:00,1.0280944040114888,100.18869080362984
z_state|MA|2017-05-07 00:00:00,1.030240085311854,76.16609826764982
z_state|MA|2017-05-14 00:00:00,1.0266604619601487,76.92988848673969
z_state|MA|2017-05-21 00:00:00,1.027733631267556,78.79191891696594
z_state|MA|2017-05-28 00:00:00,1.019433328064461,80.06900913118658
z_state|MA|2017-06-04 00:00:00,1.0213531092054882,84.59667169096416
z_state|MA|2017-06-11 00:00:00,1.021284334939324,84.87985375675282
z_state|MA|2017-06-18 00:00:00,1.017552373090996,102.10447606585775
z_state|MA|2017-06-25 00:00:00,1.0216895973185824,116.55292516475312
z_state|MA|2017-07-02 00:00:00,1.022275408132468,83.59594347015741
z_state|MA|2017-07-09 00:00:00,1.0264900267124915,83.99205034182084
z_state|MA|2017-07-16 00:00:00,1.0130485955689843,118.96730986484661
z_state|MA|2017-07-23 00:00:00,1.0079684491613696,99.15311688463957
z_state|MA|2017-07-30 00:00:00,1.0115496768983987,89.62632311994528
z_state|MA|2017-08-06 00:00:00,1.014665216043484,100.51420153432616
z_state|MA|2017-08-13 00:00:00,1.0217825442198172,87.95378830216704
z_state|MA|2017-08-20 00:00:00,1.024012540434692,90.31775273379918
z_state|MA|2017-08-27 00:00:00,1.0212747366046646,83.5102743649322
z_state|MA|2017-09-03 00:00:00,1.0166413780627832,80.05296023385756
z_state|MA|2017-09-10 00:00:00,1.0164553039851418,83.34800749786645
z_state|MA|2017-09-17 00:00:00,1.0195639383573676,84.55887161193095
z_state|MA|2017-09-24 00:00:00,1.0236262224862935,102.82945366855742
z_state|MA|2017-10-01 00:00:00,1.0289265097310096,104.42770348380648
z_state|MA|2017-10-08 00:00:00,1.0226149783182015,98.81989703000887
z_state|MA|2017-10-15 00:00:00,1.0146897399592016,102.84395847975624
z_state|MA|2017-10-22 00:00:00,1.023399851338396,97.87754794137557
z_state|MA|2017-10-29 00:00:00,1.0158462697842259,105.70887983989009
z_state|MA|2017-11-05 00:00:00,1.0188135110164045,97.92203760637165
z_state|MA|2017-11-12 00:00:00,1.016057951615694,106.73013227359165
z_state|MA|2017-11-19 00:00:00,1.0129628850602423,106.12660583369387
z_state|MA|2017-11-26 00:00:00,1.0161082250904183,108.27864058257232
z_state|MA|2017-12-03 00:00:00,1.015302550411004,111.351060696094
z_state|MA|2017-12-10 00:00:00,1.0117497069403238,114.52142343663576
z_state|MA|2017-12-17 00:00:00,1.0178796828117544,110.10671605651658
z_state|MA|2017-12-24 00:00:00,1.0241512910832482,97.93861929081203
z_state|MA|2017-12-31 00:00:00,1.0385746426363909,69.75348252893728
z_state|MA|2018-01-07 00:00:00,1.0317032905541865,81.46347189273416
z_state|MA|2018-01-14 00:00:00,1.0252881134654885,107.62344669363046
z_state|MA|2018-01-21 00:00:00,1.024415515247793,99.78719887397193
z_state|MA|2018-01-28 00:00:00,1.0269995742072184,66.97099814977551
z_state|MA|2018-02-04 00:00:00,1.0278706139859433,60.53496202321772
z_state|MA|2018-02-11 00:00:00,1.015666254016801,68.65922675707198
z_state|MA|2018-02-18 00:00:00,1.0162770815268547,72.72657898258267
z_state|MA|2018-02-25 00:00:00,1.0214675095676478,89.53466385566905
z_state|MA|2018-03-04 00:00:00,1.025776739349439,75.68549711658558
z_state|MA|2018-03-11 00:00:00,1.0266577137835287,62.639562126881046
z_state|MA|2018-03-18 00:00:00,1.023812967341852,75.65818278897716
z_state|MA|2018-03-25 00:00:00,1.0234255768307245,90.03479385637283
z_state|MA|2018-04-01 00:00:00,1.0103268929066136,105.25429986506356
z_state|MA|2018-04-08 00:00:00,1.010356905271376,108.30572353902691
z_state|MA|2018-04-15 00:00:00,1.0187984054204298,94.28483124403498
z_state|MA|2018-04-22 00:00:00,1.0212971548786662,96.07896322289417
z_state|MA|2018-04-29 00:00:00,1.023062981743069,78.32141459729978
z_state|MA|2018-05-06 00:00:00,1.0142612188443145,97.1309468406606
z_state|MA|2018-05-13 00:00:00,1.0105561916624115,95.39571156220796
z_state|MA|2018-05-20 00:00:00,1.0133278921725588,94.68044927968974
z_state|MA|2018-05-27 00:00:00,1.0132637483155347,95.14625478287911
z_state|MA|2018-06-03 00:00:00,1.0113566959213147,92.54628574318137
z_state|MA|2018-06-10 00:00:00,1.0188225806877924,100.50240660518175
z_state|MA|2018-06-17 00:00:00,1.0216161349403436,93.92961056791155
z_state|MA|2018-06-24 00:00:00,1.0268162972944486,76.72639023080914
z_state|MA|2018-07-01 00:00:00,1.0311775121881632,63.76679365867525
z_state|MA|2018-07-08 00:00:00,1.0411675856978448,57.94678276389137
z_state|MA|2018-07-15 00:00:00,1.0363396010777686,56.9197773492911
z_state|MA|2018-07-22 00:00:00,1.028135825198063,55.29510162439294
z_state|MA|2018-07-29 00:00:00,1.0260052117997436,67.42647665554016
z_state|MA|2018-08-05 00:00:00,1.0202523033698927,72.39290994072847
z_state|MA|2018-08-12 00:00:00,1.018536273962552,81.23298390636207
z_state|MA|2018-08-19 00:00:00,1.0228087617433097,79.34585981898464
z_state|MA|2018-08-26 00:00:00,1.015694300041324,82.51125908356406
z_state|MA|2018-09-02 00:00:00,1.0246125826559616,84.403412423952
z_state|MA|2018-09-09 00:00:00,1.0202898388052055,90.24525834570301
z_state|MA|2018-09-16 00:00:00,1.0218732041917604,112.09002545774736
z_state|MA|2018-09-23 00:00:00,1.0208368212830592,105.02485453188142
z_state|MA|2018-09-30 00:00:00,1.0213957735061758,95.8693274443739
z_state|MA|2018-10-07 00:00:00,1.0118131120428917,97.63709152642097
z_state|MA|2018-10-14 00:00:00,1.0228246838184079,94.41895134224565
z_state|MA|2018-10-21 00:00:00,1.00849611361734,96.85649010420036
z_state|MA|2018-10-28 00:00:00,1.018161530937979,78.02406248614857
z_state|MA|2018-11-04 00:00:00,1.0277316567493386,60.95548649435998
z_state|MA|2018-11-11 00:00:00,1.0306395208181913,66.46255978263049
z_state|MA|2018-11-18 00:00:00,1.0253317987389106,61.53697892234415
z_state|MA|2018-11-25 00:00:00,1.023781228093377,59.52204089029751
z_state|MA|2018-12-02 00:00:00,1.009343825740904,68.7622082354186
z_state|MA|2018-12-09 00:00:00,1.0183631395783799,59.187580696310135
z_state|MA|2018-12-16 00:00:00,1.0166835972773982,66.34473579418786
z_state|MA|2018-12-23 00:00:00,1.0334955627334244,69.86182143525468
z_state|MA|2018-12-30 00:00:00,1.028494351872157,90.20523455307328
z_state|MA|2019-01-06 00:00:00,1.0593232419648273,46.64642386191687
z_state|MA|2019-01-13 00:00:00,1.0466749708513239,62.06275749385331
z_state|MA|2019-01-20 00:00:00,1.0664197071424224,48.52731205991645
z_state|MA|2019-01-27 00:00:00,1.063258551567913,50.62693736604726
z_state|MA|2019-02-03 00:00:00,1.0598483135420824,60.5755580812384
z_state|MA|2019-02-10 00:00:00,1.0456944647586182,72.50395958600933
z_state|MA|2019-02-17 00:00:00,1.0263498110920233,102.06481310510375
z_state|MA|2019-02-24 00:00:00,1.034924704037211,91.14213964337051
z_state|MA|2019-03-03 00:00:00,1.0302006231935035,100.56279451971996
z_state|MA|2019-03-10 00:00:00,1.0303563698715472,94.08527707336954
z_state|MA|2019-03-17 00:00:00,1.0234751782286196,108.89949674492605
z_state|MA|2019-03-24 00:00:00,1.0198324639362604,104.30141259638852
z_state|MA|2019-03-31 00:00:00,1.0188182734820606,98.88488479445301
z_state|MA|2019-04-07 00:00:00,1.0175994406559319,91.35215263078913
z_state|MA|2019-04-14 00:00:00,1.0188248433503775,88.9798791071557
z_state|MA|2019-04-21 00:00:00,1.0242142353494956,79.32614336084882
z_state|MA|2019-04-28 00:00:00,1.015290233118541,99.86508277603686
z_state|MA|2019-05-05 00:00:00,1.0189145987239698,99.36086490049297
z_state|MA|2019-05-12 00:00:00,1.013761598076588,116.3052407187335
z_state|MA|2019-05-19 00:00:00,1.0208163574606548,105.5663055828016
z_state|MA|2019-05-26 00:00:00,1.019181745420258,117.3970143083277
z_state|MA|2019-06-02 00:00:00,1.0252557919728031,105.41684367376088
z_state|MA|2019-06-09 00:00:00,1.022361821153561,97.72918579910109
z_state|MA|2019-06-16 00:00:00,1.020760325238439,92.1405890438535
z_state|MA|2019-06-23 00:00:00,1.021936605351767,79.45244347368067
z_state|MA|2019-06-30 00:00:00,1.0242739787545663,68.34108507461605
z_state|MA|2019-07-07 00:00:00,1.0204237074989224,75.0453994447375
z_state|MA|2019-07-14 00:00:00,1.0174968709863845,81.54570570103004
z_state|MA|2019-07-21 00:00:00,1.0219189745081714,65.22530481370482
z_state|MA|2019-07-28 00:00:00,1.0268562117438615,69.899379919562
z_state|MA|2019-08-04 00:00:00,1.0193936046251693,79.62772462149127
z_state|MA|2019-08-11 00:00:00,1.0192264226946965,94.39612396136211
z_state|MA|2019-08-18 00:00:00,1.0295767083504932,66.82355637894099
z_state|MA|2019-08-25 00:00:00,1.0272426137805235,66.10696510974245
z_state|MA|2019-09-01 00:00:00,1.0199883242691332,96.3508888809359
z_state|MA|2019-09-08 00:00:00,1.015988219511494,100.66246652910395
z_state|MA|2019-09-15 00:00:00,1.0258305229961098,101.20440171500326
z_state|MA|2019-09-22 00:00:00,1.016194492098148,97.9296504988827
z_state|MA|2019-09-29 00:00:00,1.0154203167385343,89.71159030350282
z_state|MA|2019-10-06 00:00:00,1.013586174642895,91.28054488335782
z_state|MA|2019-10-13 00:00:00,1.0188081033731566,84.44659866748611
z_state|MA|2019-10-20 00:00:00,1.0209951559459252,110.62689785435983
