cases_mean,cases_q05,cases_q95,risk_mean,risk_q05,risk_q95,threshold_cases,bayesian_risk
0.059714270699769256,0.03399825468659401,0.09704126417636871,0.05500283280387521,0.03253956884145737,0.0860975906252861,0.0,0.05500283280387521
0.06362304624915123,0.03612220287322998,0.09629487991333008,0.058334179494529965,0.034482311457395554,0.08546888828277588,0.0,0.058334179494529965
0.07337902525812387,0.042475976049900055,0.11320526897907257,0.0664232709184289,0.04021814838051796,0.0985281690955162,0.0,0.0664232709184289
0.09106701359152794,0.05477694049477577,0.14063426852226257,0.08073839548230172,0.0510956309735775,0.11880586296319962,0.0,0.08073839548230172
0.10818510510772467,0.06715569645166397,0.1651007980108261,0.09396763788163662,0.06170201301574707,0.1358409821987152,0.0,0.09396763788163662
0.11297090426087379,0.0665622279047966,0.17096492648124695,0.09758708723634481,0.061229001730680466,0.13987095654010773,0.0,0.09758708723634481
0.13282670108228922,0.0799727514386177,0.20394156873226166,0.11209346050024033,0.0723455399274826,0.16136308014392853,0.0,0.11209346050024033
0.15384794500470161,0.0944916382431984,0.23733387887477875,0.12681957332789898,0.08408205956220627,0.1813233643770218,0.0,0.12681957332789898
0.15527450642734766,0.09511978179216385,0.236705482006073,0.12779129556566476,0.08455443382263184,0.18133032321929932,0.0,0.12779129556566476
0.18031523534655572,0.10797450691461563,0.2645660936832428,0.14446119128167628,0.09453285485506058,0.19702689349651337,0.0,0.14446119128167628
0.1922217783778906,0.12209533900022507,0.2854391038417816,0.15220186729729177,0.10535145550966263,0.20864008367061615,0.0,0.15220186729729177
0.2795965814143419,0.1771221160888672,0.4181573688983917,0.20289472287893295,0.14373710751533508,0.27222737669944763,0.0,0.20289472287893295
0.4093661789894104,0.24713082611560822,0.628212571144104,0.2644334115087986,0.18705089390277863,0.3498951494693756,0.0,0.2644334115087986
0.6435295464992523,0.4191577732563019,0.989799976348877,0.3495783444941044,0.27303051948547363,0.4435581862926483,0.0,0.3495783444941044
1.151095335006714,0.7778617739677429,1.7039121389389038,0.46967425841093063,0.3936000466346741,0.5554572939872742,0.0,0.46967425841093063
2.7345218546390533,1.8840899467468262,3.707531690597534,0.6401382009983063,0.5752583146095276,0.6967751383781433,0.0,0.6401382009983063
3.9742998394966125,2.709670066833496,5.572593688964844,0.7017873595952988,0.6425846219062805,0.7552023530006409,0.0,0.7017873595952988
5.465067358970642,3.852515459060669,7.514108180999756,0.7487300604581832,0.7024953961372375,0.7926898002624512,0.0,0.7487300604581832
7.7697201881408695,5.515292644500732,10.635858535766602,0.793220734834671,0.7531089782714844,0.8299033641815186,0.0,0.793220734834671
9.461491513252259,6.696378231048584,13.036495208740234,0.8149941716194152,0.7785506844520569,0.8488366603851318,0.0,0.8149941716194152
14.735314002037049,10.404295921325684,20.356414794921875,0.8565998250246047,0.8283354640007019,0.883726179599762,0.0,0.8565998250246047
17.19842893218994,12.129186630249023,23.380237579345703,0.8690699979066848,0.842327356338501,0.8931800723075867,0.0,0.8690699979066848
16.98370677947998,11.849977493286133,23.68729591369629,0.8678113969564438,0.8400611281394958,0.8940971493721008,0.0,0.8678113969564438
18.419855724334717,12.703886032104492,25.74196434020996,0.8740252933502197,0.8469753265380859,0.898597240447998,0.0,0.8740252933502197
