parameter,r_hat,ess_bulk
z_innov_s|RJ|2024-04-07 00:00:00,1.000905154959677,10834.71224451022
z_innov_s|RJ|2024-04-14 00:00:00,1.000252470199117,10348.733638278265
z_innov_s|RJ|2024-04-21 00:00:00,1.0000607303204512,10525.889611047194
z_innov_s|RJ|2024-04-28 00:00:00,1.0020926994202053,11240.41235624705
z_innov_s|RJ|2024-05-05 00:00:00,1.0005949999274606,10630.250732778086
z_innov_s|RJ|2024-05-12 00:00:00,1.00050830264194,10623.133275236083
z_innov_s|RJ|2024-05-19 00:00:00,1.001546690059972,11806.55842157629
z_innov_s|RJ|2024-05-26 00:00:00,0.9999901000577724,11581.695663208428
z_innov_s|RJ|2024-06-02 00:00:00,0.9999701971088463,10365.866070469045
z_innov_s|RJ|2024-06-09 00:00:00,1.0005734845564906,10893.89000516386
z_innov_s|RJ|2024-06-16 00:00:00,0.9998467336001211,9506.99599204695
z_innov_s|RJ|2024-06-23 00:00:00,1.0008184621005527,10899.662231927658
z_innov_s|RJ|2024-06-30 00:00:00,0.9998815936008648,10536.15452026668
z_innov_s|RJ|2024-07-07 00:00:00,1.0005753478045272,10540.746981563845
z_innov_s|RJ|2024-07-14 00:00:00,1.0004041013949838,9108.225686384663
z_innov_s|RJ|2024-07-21 00:00:00,1.0016354000215923,10850.915538120435
z_innov_s|RJ|2024-07-28 00:00:00,0.9997081531160233,10248.357430280039
z_innov_s|RJ|2024-08-04 00:00:00,1.0018027142679604,10500.056925772009
z_innov_s|RJ|2024-08-11 00:00:00,1.0005704414804129,11316.460740852168
z_innov_s|RJ|2024-08-18 00:00:00,1.0011085479208164,10770.711536605624
z_innov_s|RJ|2024-08-25 00:00:00,1.001297357957565,11201.408693727382
z_innov_s|RJ|2024-09-01 00:00:00,0.9999569682496967,11624.439217784646
z_innov_s|RJ|2024-09-08 00:00:00,1.0007718629309907,9861.052071709148
z_innov_s|RJ|2024-09-15 00:00:00,1.000256175804763,9893.430322693233
z_innov_s|RJ|2024-09-22 00:00:00,0.9995533294161519,11407.373158036013
z_innov_s|RJ|2024-09-29 00:00:00,1.0007779083658106,10290.434802728238
z_innov_s|RJ|2024-10-06 00:00:00,1.0025282832489577,10379.756295384881
z_innov_s|RJ|2024-10-13 00:00:00,1.0004484876391777,12591.108271158124
z_innov_s|RJ|2024-10-20 00:00:00,0.9998752600094317,11831.171129673587
z_innov_s|RJ|2024-10-27 00:00:00,0.9999530833178215,8735.39057948382
z_innov_s|RJ|2024-11-03 00:00:00,1.0023234744216563,10883.418818080925
z_innov_s|RJ|2024-11-10 00:00:00,1.00048712329591,10343.398939262046
z_innov_s|RJ|2024-11-17 00:00:00,1.0006169494490627,10671.7691196988
z_innov_s|RJ|2024-11-24 00:00:00,1.001140663889593,11517.009728757972
z_innov_s|RJ|2024-12-01 00:00:00,1.0000688002540201,9996.872164213173
z_innov_s|RJ|2024-12-08 00:00:00,1.00010886793494,11013.94893279497
z_innov_s|RJ|2024-12-15 00:00:00,1.001010965410179,11996.266965729059
z_innov_s|RJ|2024-12-22 00:00:00,1.000199124854564,9098.467647898706
z_innov_s|RJ|2024-12-29 00:00:00,1.0011758244538989,12580.60992758519
z_innov_s|RJ|2025-01-05 00:00:00,1.0011260399571624,10153.460425253601
z_innov_s|RJ|2025-01-12 00:00:00,1.000886259719975,10200.50935165946
z_innov_s|RJ|2025-01-19 00:00:00,1.0009185237051752,10255.928418785576
z_innov_s|RJ|2025-01-26 00:00:00,1.0000698178892835,9577.222236866677
z_innov_s|RJ|2025-02-02 00:00:00,1.000426713111358,10807.708842148348
z_innov_s|RJ|2025-02-09 00:00:00,1.0024645030379378,9862.345614511787
z_innov_s|RJ|2025-02-16 00:00:00,1.00158296465442,10784.031223761378
z_innov_s|RJ|2025-02-23 00:00:00,1.0004997298114366,11194.217287881653
z_innov_s|RJ|2025-03-02 00:00:00,1.0004522416493618,10743.16045113358
z_innov_s|RJ|2025-03-09 00:00:00,1.001118589785736,10584.456103420158
z_innov_s|RJ|2025-03-16 00:00:00,1.0013419243050465,9677.265176398067
z_innov_s|RJ|2025-03-23 00:00:00,1.0009649017665907,10737.080935171167
z_innov_s|RJ|2025-03-30 00:00:00,1.001684108612699,9684.357957006288
z_innov_s|RJ|2025-04-06 00:00:00,0.9998157047394128,9359.108062376266
z_innov_s|RJ|2025-04-13 00:00:00,1.0001977889570919,10420.992575473232
z_innov_s|RJ|2025-04-20 00:00:00,1.0009607865539458,10604.135620817797
z_innov_s|RJ|2025-04-27 00:00:00,1.000446691118578,10813.840509001575
z_innov_s|RJ|2025-05-04 00:00:00,1.0032181749210969,9540.376807918514
z_innov_s|RJ|2025-05-11 00:00:00,1.0004563241746653,9418.411140098286
z_innov_s|RJ|2025-05-18 00:00:00,1.0004788516256153,10321.421256552316
z_innov_s|RJ|2025-05-25 00:00:00,1.000413801582204,12145.418550120625
z_innov_s|RJ|2025-06-01 00:00:00,1.000795015681166,11000.303920092905
z_innov_s|RJ|2025-06-08 00:00:00,1.0009159679511348,11254.839817051627
z_innov_s|RJ|2025-06-15 00:00:00,1.000663677585709,10757.98736864721
z_innov_s|RJ|2025-06-22 00:00:00,1.0006814706053466,9643.231921194681
z_innov_s|RJ|2025-06-29 00:00:00,1.000138742958832,11510.784528108432
z_innov_s|RJ|2025-07-06 00:00:00,1.0009732755190017,9785.565750974814
z_innov_s|RJ|2025-07-13 00:00:00,1.0003144716371521,9063.487019771032
z_innov_s|RJ|2025-07-20 00:00:00,1.0005014718620606,8933.939935184211
z_innov_s|RJ|2025-07-27 00:00:00,1.0005161875233506,10123.45924173625
z_innov_s|RJ|2025-08-03 00:00:00,0.9996168024166452,10961.49682658689
z_innov_s|RJ|2025-08-10 00:00:00,1.0005200383229738,8510.39023307899
z_innov_s|RJ|2025-08-17 00:00:00,1.0004583139031655,9426.247155872607
z_innov_s|RJ|2025-08-24 00:00:00,1.0015208298542504,10929.689576994453
z_innov_s|RJ|2025-08-31 00:00:00,0.9999286503069827,10842.887142709602
z_innov_s|RJ|2025-09-07 00:00:00,1.00018059320745,11170.622457104662
z_innov_s|RJ|2025-09-14 00:00:00,1.0004466429431458,9826.59922349923
z_innov_s|RJ|2025-09-21 00:00:00,1.0008231941362165,9184.289456029319
z_innov_s|RJ|2025-09-28 00:00:00,1.0001575920140864,10781.600208634878
z_innov_s|RJ|2025-10-05 00:00:00,1.0013160724705277,10545.74227686825
z_innov_s|RJ|2025-10-12 00:00:00,1.0008849063747618,10701.213180835928
z_innov_s|RJ|2025-10-19 00:00:00,1.000929534120417,10416.419510520562
z_innov_s|RJ|2025-10-26 00:00:00,0.9997771156185824,9071.018849202652
z_innov_s|RJ|2025-11-02 00:00:00,1.0023503992723617,10953.965946142856
z_innov_s|RJ|2025-11-09 00:00:00,1.0005239276502589,10369.628690325715
z_innov_s|RJ|2025-11-16 00:00:00,1.001823724554112,10789.686897002377
z_innov_s|RJ|2025-11-23 00:00:00,1.0002083317466766,12108.912652257479
z_innov_s|RJ|2025-11-30 00:00:00,1.0011497059944123,9987.885523139783
z_innov_s|RJ|2025-12-07 00:00:00,1.0009865559161375,9945.067990071248
z_innov_s|RJ|2025-12-14 00:00:00,0.9996601043598188,12630.465003007834
z_innov_s|RJ|2025-12-21 00:00:00,1.0000004567473872,10976.615305531677
z_innov_s|RJ|2025-12-28 00:00:00,1.00020076985805,13234.59542019831
z_innov_s|RN|2015-01-11 00:00:00,0.9999185407554795,6581.443844252493
z_innov_s|RN|2015-01-18 00:00:00,1.0006510999500944,8370.589384609728
z_innov_s|RN|2015-01-25 00:00:00,1.0006079758001694,10466.613055898462
z_innov_s|RN|2015-02-01 00:00:00,1.0005147681987658,12191.424397819343
z_innov_s|RN|2015-02-08 00:00:00,1.0006999776521666,11560.140824895469
z_innov_s|RN|2015-02-15 00:00:00,1.0004692874940138,11420.229784152676
z_innov_s|RN|2015-02-22 00:00:00,1.001194242884242,9584.51031846861
z_innov_s|RN|2015-03-01 00:00:00,1.000465383720645,10035.251847042271
z_innov_s|RN|2015-03-08 00:00:00,1.0005722960610444,10678.549673836767
z_innov_s|RN|2015-03-15 00:00:00,1.001269172542576,11019.878346036085
z_innov_s|RN|2015-03-22 00:00:00,1.0012150150184174,10031.599950483382
z_innov_s|RN|2015-03-29 00:00:00,0.9999665965321686,10694.832009813194
z_innov_s|RN|2015-04-05 00:00:00,1.0002303393893544,11993.51261241037
z_innov_s|RN|2015-04-12 00:00:00,1.0005528830009043,10728.538031272798
z_innov_s|RN|2015-04-19 00:00:00,1.0015903397962813,9467.38239740639
z_innov_s|RN|2015-04-26 00:00:00,1.0028192634266522,12924.874502505963
z_innov_s|RN|2015-05-03 00:00:00,1.0013490963120162,9611.86617612228
z_innov_s|RN|2015-05-10 00:00:00,0.9998477694725254,12454.2910265525
z_innov_s|RN|2015-05-17 00:00:00,1.0000605689553341,11811.207225374803
z_innov_s|RN|2015-05-24 00:00:00,1.0000011717159234,10449.379126794944
z_innov_s|RN|2015-05-31 00:00:00,1.0002697481803078,10273.742217874966
z_innov_s|RN|2015-06-07 00:00:00,1.000798477903395,11894.857028528966
z_innov_s|RN|2015-06-14 00:00:00,1.001549543822427,11320.549653924565
z_innov_s|RN|2015-06-21 00:00:00,1.0002694312298994,12155.635659709329
z_innov_s|RN|2015-06-28 00:00:00,1.0005350409590816,11722.575215012068
z_innov_s|RN|2015-07-05 00:00:00,1.0010269990714278,12654.860020974904
z_innov_s|RN|2015-07-12 00:00:00,1.00040653192302,9738.94865983877
z_innov_s|RN|2015-07-19 00:00:00,1.000280743584255,11694.097571597467
z_innov_s|RN|2015-07-26 00:00:00,0.9999151578447959,11074.8441364395
z_innov_s|RN|2015-08-02 00:00:00,1.0019268882333956,10286.50632878907
z_innov_s|RN|2015-08-09 00:00:00,1.0006470435904835,11740.435536724177
z_innov_s|RN|2015-08-16 00:00:00,1.0001137460769574,11642.931358450169
z_innov_s|RN|2015-08-23 00:00:00,1.0013334593617886,12529.285342970385
z_innov_s|RN|2015-08-30 00:00:00,1.000278196907697,12496.230614350774
z_innov_s|RN|2015-09-06 00:00:00,1.0007135563356961,10741.112190387976
z_innov_s|RN|2015-09-13 00:00:00,1.0000569509004509,11878.57771234439
z_innov_s|RN|2015-09-20 00:00:00,1.0007518920817124,11722.679424492459
z_innov_s|RN|2015-09-27 00:00:00,1.0034554608789057,12112.55362080379
z_innov_s|RN|2015-10-04 00:00:00,1.0014630497647332,10135.791495574229
z_innov_s|RN|2015-10-11 00:00:00,1.0001813908897348,12130.81148247391
z_innov_s|RN|2015-10-18 00:00:00,0.999903652558616,10485.627476587111
z_innov_s|RN|2015-10-25 00:00:00,1.0000116306761058,10694.827823770605
z_innov_s|RN|2015-11-01 00:00:00,1.0000569292980295,13033.669212505258
z_innov_s|RN|2015-11-08 00:00:00,1.0001094237078803,10077.184406618586
z_innov_s|RN|2015-11-15 00:00:00,1.002473141878381,11319.721485384907
z_innov_s|RN|2015-11-22 00:00:00,1.0001027171487624,12075.76414796447
z_innov_s|RN|2015-11-29 00:00:00,1.000591201556347,12088.923860900064
z_innov_s|RN|2015-12-06 00:00:00,1.000527424709538,11206.046123484588
z_innov_s|RN|2015-12-13 00:00:00,1.0003405538478036,10496.110513238158
z_innov_s|RN|2015-12-20 00:00:00,1.0002274175701344,12480.299426139576
z_innov_s|RN|2015-12-27 00:00:00,1.0012551809373937,11823.909475531562
z_innov_s|RN|2016-01-03 00:00:00,1.0006449520662537,11067.408996688058
z_innov_s|RN|2016-01-10 00:00:00,1.0009103258079175,10177.308854479093
z_innov_s|RN|2016-01-17 00:00:00,1.000246845096409,11481.248508481942
z_innov_s|RN|2016-01-24 00:00:00,1.003668565469354,9814.798784228145
z_innov_s|RN|2016-01-31 00:00:00,1.0003269039462168,11312.372487600773
z_innov_s|RN|2016-02-07 00:00:00,1.0004825551945604,11457.897074775963
z_innov_s|RN|2016-02-14 00:00:00,1.0004877716866918,11951.810399100621
z_innov_s|RN|2016-02-21 00:00:00,1.0009305733012608,11618.8618477296
z_innov_s|RN|2016-02-28 00:00:00,1.0000420780787047,10289.161819943994
z_innov_s|RN|2016-03-06 00:00:00,0.9998244608444521,11081.906326924802
z_innov_s|RN|2016-03-13 00:00:00,1.0010032685869175,10671.13288788059
z_innov_s|RN|2016-03-20 00:00:00,1.002286868774803,10651.773816939996
z_innov_s|RN|2016-03-27 00:00:00,1.0020889086214981,9867.843959734517
z_innov_s|RN|2016-04-03 00:00:00,1.0003759532208512,10367.939308120429
z_innov_s|RN|2016-04-10 00:00:00,1.0018037428303999,10149.28851116656
z_innov_s|RN|2016-04-17 00:00:00,1.0017530608373275,10699.48516810039
z_innov_s|RN|2016-04-24 00:00:00,1.0005985788323424,10587.450932863258
z_innov_s|RN|2016-05-01 00:00:00,1.001238164424587,10269.960698265668
z_innov_s|RN|2016-05-08 00:00:00,1.000087645204426,10386.45865931687
z_innov_s|RN|2016-05-15 00:00:00,1.0002176807440666,11426.34005588639
z_innov_s|RN|2016-05-22 00:00:00,0.999810968207034,10532.505403384665
z_innov_s|RN|2016-05-29 00:00:00,1.0006574947435702,8795.255158977383
z_innov_s|RN|2016-06-05 00:00:00,0.9996599635012817,10131.696326638388
z_innov_s|RN|2016-06-12 00:00:00,0.9999664711405568,10924.141572380657
z_innov_s|RN|2016-06-19 00:00:00,1.0007137381235633,12455.50211661541
z_innov_s|RN|2016-06-26 00:00:00,1.0014510712351734,10703.351502058213
z_innov_s|RN|2016-07-03 00:00:00,1.000300195148777,9809.386110415335
z_innov_s|RN|2016-07-10 00:00:00,0.9997645249100466,10921.703283568824
z_innov_s|RN|2016-07-17 00:00:00,1.001131587114058,10442.378741766755
z_innov_s|RN|2016-07-24 00:00:00,1.0004120999114894,11027.70141038141
z_innov_s|RN|2016-07-31 00:00:00,1.000935457433683,9455.776341188795
z_innov_s|RN|2016-08-07 00:00:00,1.000385314917264,9861.876088843375
z_innov_s|RN|2016-08-14 00:00:00,1.0003782702849504,10926.661833921078
z_innov_s|RN|2016-08-21 00:00:00,1.0002328758750123,10803.348762130056
z_innov_s|RN|2016-08-28 00:00:00,1.0018827724302135,9672.692137541453
z_innov_s|RN|2016-09-04 00:00:00,1.0006115635391226,10958.932593081749
z_innov_s|RN|2016-09-11 00:00:00,0.9999237188000704,11713.306931022245
z_innov_s|RN|2016-09-18 00:00:00,1.0002068727120448,10335.814243601937
z_innov_s|RN|2016-09-25 00:00:00,0.9998760364481143,10154.971529340222
z_innov_s|RN|2016-10-02 00:00:00,1.0017296440672172,11696.923622517614
z_innov_s|RN|2016-10-09 00:00:00,1.000681327334067,11588.516053117266
z_innov_s|RN|2016-10-16 00:00:00,1.0001796498797608,11011.182126264162
z_innov_s|RN|2016-10-23 00:00:00,0.9996997611467812,11489.524982959518
z_innov_s|RN|2016-10-30 00:00:00,1.000010309705016,10800.186019804032
z_innov_s|RN|2016-11-06 00:00:00,1.0007408499130317,9520.026873723382
z_innov_s|RN|2016-11-13 00:00:00,0.9999330695116068,8817.895924078632
z_innov_s|RN|2016-11-20 00:00:00,1.000696402099997,10887.525007082468
z_innov_s|RN|2016-11-27 00:00:00,1.0003936516459537,10682.251505292052
z_innov_s|RN|2016-12-04 00:00:00,1.0009220511186596,11009.031927553702
z_innov_s|RN|2016-12-11 00:00:00,1.0025736388703137,10044.32927507547
z_innov_s|RN|2016-12-18 00:00:00,1.0011158150809532,9527.186963340844
z_innov_s|RN|2016-12-25 00:00:00,1.0004333601269553,11276.074237314015
z_innov_s|RN|2017-01-01 00:00:00,0.9999722385544457,9575.216606414731
z_innov_s|RN|2017-01-08 00:00:00,1.000310190372259,8798.360019646869
z_innov_s|RN|2017-01-15 00:00:00,1.0021185518723525,11092.740818766095
z_innov_s|RN|2017-01-22 00:00:00,1.000800197753246,9210.035796324464
z_innov_s|RN|2017-01-29 00:00:00,1.0000458823928993,9436.431969300174
z_innov_s|RN|2017-02-05 00:00:00,1.0001745145824776,10609.555748933139
z_innov_s|RN|2017-02-12 00:00:00,0.9998132235610667,11151.385765183175
z_innov_s|RN|2017-02-19 00:00:00,1.0021164917170997,11637.152361155233
z_innov_s|RN|2017-02-26 00:00:00,1.0006969740221576,9857.417341731327
z_innov_s|RN|2017-03-05 00:00:00,0.9998386589280148,11184.290546210188
z_innov_s|RN|2017-03-12 00:00:00,1.0008515485688951,11026.986797318976
z_innov_s|RN|2017-03-19 00:00:00,1.0017009058244914,10622.798037762775
z_innov_s|RN|2017-03-26 00:00:00,1.001450302217109,11900.929081572387
z_innov_s|RN|2017-04-02 00:00:00,1.0014749441680793,10434.367807455139
z_innov_s|RN|2017-04-09 00:00:00,1.001026824667077,8900.162757437934
z_innov_s|RN|2017-04-16 00:00:00,1.0001424667784256,10753.735338818613
z_innov_s|RN|2017-04-23 00:00:00,0.9999684003982371,10179.971181856161
z_innov_s|RN|2017-04-30 00:00:00,1.0013536647826573,10661.97125215802
z_innov_s|RN|2017-05-07 00:00:00,1.0028037109741643,10562.229432071095
z_innov_s|RN|2017-05-14 00:00:00,1.0018941392380316,12792.770808782401
z_innov_s|RN|2017-05-21 00:00:00,1.000343078336854,11393.306437878053
z_innov_s|RN|2017-05-28 00:00:00,1.0000679901480707,11507.903210197861
z_innov_s|RN|2017-06-04 00:00:00,1.0032733293795284,11166.420189072189
z_innov_s|RN|2017-06-11 00:00:00,1.0010520248195829,10756.153510075726
z_innov_s|RN|2017-06-18 00:00:00,1.0002770719759235,13568.846636169606
z_innov_s|RN|2017-06-25 00:00:00,1.0003480718042805,11915.725407965707
z_innov_s|RN|2017-07-02 00:00:00,1.0015074882481503,10284.219028723539
z_innov_s|RN|2017-07-09 00:00:00,1.0008729419443116,10643.703531517423
z_innov_s|RN|2017-07-16 00:00:00,1.001604092006602,11918.794386550324
z_innov_s|RN|2017-07-23 00:00:00,1.0020545780932733,11911.16842562986
z_innov_s|RN|2017-07-30 00:00:00,1.000537213590318,11170.165447039817
z_innov_s|RN|2017-08-06 00:00:00,1.0009561873786323,11326.045675290503
z_innov_s|RN|2017-08-13 00:00:00,1.000766471988758,11797.141255116068
z_innov_s|RN|2017-08-20 00:00:00,0.9996628382747819,11564.083867387835
z_innov_s|RN|2017-08-27 00:00:00,1.0013695541478358,10605.543443058932
z_innov_s|RN|2017-09-03 00:00:00,1.0003944130503255,11653.135331358217
z_innov_s|RN|2017-09-10 00:00:00,1.0029439067979495,10582.63562134994
z_innov_s|RN|2017-09-17 00:00:00,0.9999672127172572,12400.04510480771
z_innov_s|RN|2017-09-24 00:00:00,1.00283637594541,10305.525795253698
z_innov_s|RN|2017-10-01 00:00:00,1.001656221044362,10375.818272733482
z_innov_s|RN|2017-10-08 00:00:00,1.0003776478665254,11173.601043785218
z_innov_s|RN|2017-10-15 00:00:00,1.0007293373033996,10909.597648150799
z_innov_s|RN|2017-10-22 00:00:00,1.0002706839297706,10915.039188828809
z_innov_s|RN|2017-10-29 00:00:00,1.0001460008809273,10311.757442205811
z_innov_s|RN|2017-11-05 00:00:00,1.0012824387934434,10305.77541343955
z_innov_s|RN|2017-11-12 00:00:00,1.0001995211944879,11330.08773433351
z_innov_s|RN|2017-11-19 00:00:00,1.0000877465050977,10275.113283816507
z_innov_s|RN|2017-11-26 00:00:00,1.0006097204226407,9714.773375379506
z_innov_s|RN|2017-12-03 00:00:00,1.0010132928768307,9298.702839574855
z_innov_s|RN|2017-12-10 00:00:00,1.001637734176694,11290.600148523203
z_innov_s|RN|2017-12-17 00:00:00,1.000123871972841,9720.822976733823
z_innov_s|RN|2017-12-24 00:00:00,1.0024335015112067,11227.64881247438
z_innov_s|RN|2017-12-31 00:00:00,1.0007602548855108,11191.884257111717
z_innov_s|RN|2018-01-07 00:00:00,1.0001565088382944,10696.740637330004
z_innov_s|RN|2018-01-14 00:00:00,0.9999080751553704,11560.848511841374
z_innov_s|RN|2018-01-21 00:00:00,1.0007829558899832,11531.24599255768
z_innov_s|RN|2018-01-28 00:00:00,0.9999566668748343,10864.596188726895
z_innov_s|RN|2018-02-04 00:00:00,1.0005088340431403,10647.008523928716
z_innov_s|RN|2018-02-11 00:00:00,1.0021302223498247,10684.203197064962
z_innov_s|RN|2018-02-18 00:00:00,1.0010739915454099,10628.061619869464
z_innov_s|RN|2018-02-25 00:00:00,1.000398656099789,9928.253767309525
z_innov_s|RN|2018-03-04 00:00:00,1.0005228713103982,11748.777425203822
z_innov_s|RN|2018-03-11 00:00:00,1.0014853074641208,10638.513795078836
z_innov_s|RN|2018-03-18 00:00:00,1.0002473613888367,9927.967527800187
z_innov_s|RN|2018-03-25 00:00:00,1.0008102199928102,10293.845058620991
z_innov_s|RN|2018-04-01 00:00:00,0.9997731829797778,10909.221131243807
z_innov_s|RN|2018-04-08 00:00:00,1.0018661695948883,10326.450913376926
z_innov_s|RN|2018-04-15 00:00:00,1.0018777092290914,9721.274110720782
z_innov_s|RN|2018-04-22 00:00:00,1.0000135680024895,10157.291583276901
z_innov_s|RN|2018-04-29 00:00:00,1.0000192545878654,10973.501246129612
z_innov_s|RN|2018-05-06 00:00:00,1.0011843392920021,9886.270708482285
z_innov_s|RN|2018-05-13 00:00:00,1.0000857501755838,10510.576402917883
z_innov_s|RN|2018-05-20 00:00:00,1.000600243182491,9721.282400771946
z_innov_s|RN|2018-05-27 00:00:00,1.0001042757666045,11152.14319496878
z_innov_s|RN|2018-06-03 00:00:00,1.0005466304645834,11339.076599245993
z_innov_s|RN|2018-06-10 00:00:00,1.0009023098143912,10711.689754686453
z_innov_s|RN|2018-06-17 00:00:00,1.0005112886132261,9937.22823122987
z_innov_s|RN|2018-06-24 00:00:00,1.000833373902434,9486.386456807668
z_innov_s|RN|2018-07-01 00:00:00,1.000393504257492,10779.609488389178
z_innov_s|RN|2018-07-08 00:00:00,1.0008288121497242,12824.93581462776
z_innov_s|RN|2018-07-15 00:00:00,1.001799102379869,10186.397944486529
z_innov_s|RN|2018-07-22 00:00:00,1.000184732930628,12186.469688328365
z_innov_s|RN|2018-07-29 00:00:00,1.0020234343729375,8849.783369837138
z_innov_s|RN|2018-08-05 00:00:00,1.0004304568115918,12572.504905418054
z_innov_s|RN|2018-08-12 00:00:00,1.001392143261215,9548.123751374598
z_innov_s|RN|2018-08-19 00:00:00,1.0001972560162895,10647.861089153535
z_innov_s|RN|2018-08-26 00:00:00,1.0015987306522207,12071.95636056697
z_innov_s|RN|2018-09-02 00:00:00,1.0003055872028122,12599.412847808535
z_innov_s|RN|2018-09-09 00:00:00,1.0006911029505727,11585.597965078086
z_innov_s|RN|2018-09-16 00:00:00,1.0006387511805939,11263.111061808162
z_innov_s|RN|2018-09-23 00:00:00,0.9998651505571486,10102.053660260171
z_innov_s|RN|2018-09-30 00:00:00,1.0005417021313794,10817.473662892558
z_innov_s|RN|2018-10-07 00:00:00,1.0007852387734595,10247.582236586464
z_innov_s|RN|2018-10-14 00:00:00,1.0000463420310028,11261.897828677278
z_innov_s|RN|2018-10-21 00:00:00,1.0004144352814524,10803.367780762239
z_innov_s|RN|2018-10-28 00:00:00,1.0014318687670427,12170.625296029322
z_innov_s|RN|2018-11-04 00:00:00,1.0015526437518887,10633.889308601765
z_innov_s|RN|2018-11-11 00:00:00,1.0005747551230497,10127.29011224809
z_innov_s|RN|2018-11-18 00:00:00,1.0016787492943062,10731.240956914397
z_innov_s|RN|2018-11-25 00:00:00,1.0019442969816184,10826.461476012273
z_innov_s|RN|2018-12-02 00:00:00,1.0013303242805882,10358.717670858678
z_innov_s|RN|2018-12-09 00:00:00,1.000731098144296,10763.036336186806
z_innov_s|RN|2018-12-16 00:00:00,1.0007618615838216,10923.346213074929
z_innov_s|RN|2018-12-23 00:00:00,1.0007785021676339,11689.494942055122
z_innov_s|RN|2018-12-30 00:00:00,1.0012155261593092,10172.057827270168
z_innov_s|RN|2019-01-06 00:00:00,1.0000625374458398,11141.847022397544
z_innov_s|RN|2019-01-13 00:00:00,1.001057402176237,10813.40370742763
z_innov_s|RN|2019-01-20 00:00:00,1.000446347348984,12341.225514129486
z_innov_s|RN|2019-01-27 00:00:00,1.0006992959169665,9934.297807461026
z_innov_s|RN|2019-02-03 00:00:00,1.0005196333493325,10670.417778046707
z_innov_s|RN|2019-02-10 00:00:00,1.0003694794957958,10973.623343268177
z_innov_s|RN|2019-02-17 00:00:00,1.000318786494628,11549.721382357622
z_innov_s|RN|2019-02-24 00:00:00,1.0015506347320837,10092.417007715121
z_innov_s|RN|2019-03-03 00:00:00,1.0021275894241293,11192.973113114267
z_innov_s|RN|2019-03-10 00:00:00,1.0022823125698272,9644.999162331236
z_innov_s|RN|2019-03-17 00:00:00,1.0022166093402471,10358.905898044395
z_innov_s|RN|2019-03-24 00:00:00,1.000892603597797,10739.161735566275
z_innov_s|RN|2019-03-31 00:00:00,1.0017166016762924,10172.345158155118
z_innov_s|RN|2019-04-07 00:00:00,1.001539510574816,11107.109849612665
z_innov_s|RN|2019-04-14 00:00:00,1.000430303071695,10323.266724256062
z_innov_s|RN|2019-04-21 00:00:00,1.0004343490886667,11548.718802259642
z_innov_s|RN|2019-04-28 00:00:00,1.0014820774235773,10701.463826908466
z_innov_s|RN|2019-05-05 00:00:00,1.0010880857077733,10609.616914160639
z_innov_s|RN|2019-05-12 00:00:00,1.0001914378653218,10648.074650230139
z_innov_s|RN|2019-05-19 00:00:00,1.0019630578827756,10731.626703429618
z_innov_s|RN|2019-05-26 00:00:00,1.0012253817129946,11458.0713179052
z_innov_s|RN|2019-06-02 00:00:00,1.0012281614063328,11921.238649567982
z_innov_s|RN|2019-06-09 00:00:00,1.0005962317340846,10762.60579842354
z_innov_s|RN|2019-06-16 00:00:00,1.00129269506293,11133.021394232062
z_innov_s|RN|2019-06-23 00:00:00,1.0019409590636268,10983.565409027122
z_innov_s|RN|2019-06-30 00:00:00,1.0001422899958692,11136.874081893557
z_innov_s|RN|2019-07-07 00:00:00,1.001207873536444,8702.329180139126
z_innov_s|RN|2019-07-14 00:00:00,1.0012005549918597,10758.965277952495
z_innov_s|RN|2019-07-21 00:00:00,1.0005345622695885,10397.59795940209
z_innov_s|RN|2019-07-28 00:00:00,0.9999310512990252,9912.426877460466
z_innov_s|RN|2019-08-04 00:00:00,1.0007069754383309,10644.709255121203
z_innov_s|RN|2019-08-11 00:00:00,1.001307497447359,10576.562360123757
z_innov_s|RN|2019-08-18 00:00:00,0.999971461875278,10844.181716718023
z_innov_s|RN|2019-08-25 00:00:00,1.0000141087818253,10277.273293604556
z_innov_s|RN|2019-09-01 00:00:00,1.000495604373299,10541.183617160274
z_innov_s|RN|2019-09-08 00:00:00,1.0006106886072466,10572.07175500052
z_innov_s|RN|2019-09-15 00:00:00,0.9998126249064992,10314.448815648431
z_innov_s|RN|2019-09-22 00:00:00,1.0001085128662421,10202.634384041556
z_innov_s|RN|2019-09-29 00:00:00,1.0014442530947056,11354.734853142905
z_innov_s|RN|2019-10-06 00:00:00,1.0002610443963815,10899.466705603498
z_innov_s|RN|2019-10-13 00:00:00,1.0008549630777035,12257.006299698116
z_innov_s|RN|2019-10-20 00:00:00,1.0015153886505617,10015.66970274819
z_innov_s|RN|2019-10-27 00:00:00,1.0002260421766622,10972.548879507098
z_innov_s|RN|2019-11-03 00:00:00,0.9999606975784427,9835.177847757963
z_innov_s|RN|2019-11-10 00:00:00,1.0004996004262252,10964.191309383383
z_innov_s|RN|2019-11-17 00:00:00,1.0000313684449613,10998.58338116135
z_innov_s|RN|2019-11-24 00:00:00,1.001212383696621,11214.919475881154
z_innov_s|RN|2019-12-01 00:00:00,0.9999568209980625,10101.77486592418
z_innov_s|RN|2019-12-08 00:00:00,1.0004692435151394,12304.83097617124
z_innov_s|RN|2019-12-15 00:00:00,1.0010047577425747,11808.278734523084
